date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-06-01",142.98,-2.56,894.32,26369.45,0.55,86400.0,0
"2021-06-02",169.38,-1.42,1066.76,59781.50,0.83,86400.0,0
"2021-06-03",272.12,-1.12,997.15,71401.51,0.91,85415.0,0
"2021-06-04",219.34,-0.59,1018.92,52103.38,0.78,86400.0,0
"2021-06-05",288.14,-1.49,924.56,78606.79,0.95,86400.0,0
"2021-06-06",211.29,-1.04,925.54,56157.50,0.81,86400.0,0
"2021-06-07",292.05,-0.67,851.84,69469.84,0.90,86400.0,0
"2021-06-08",159.55,-1.62,991.15,35135.80,0.64,86400.0,0
"2021-06-09",220.81,-1.52,1005.69,50903.67,0.77,86400.0,0
"2021-06-10",220.10,-0.83,1021.31,46138.10,0.73,86400.0,0
"2021-06-11",271.94,-0.08,956.71,71743.69,0.91,86400.0,0
"2021-06-12",250.39,0.62,1100.71,59438.87,0.83,86400.0,0
"2021-06-13",224.49,-0.37,1058.93,60188.44,0.83,86400.0,0
"2021-06-14",291.41,0.65,838.05,79295.80,0.96,86400.0,0
"2021-06-15",325.43,-0.40,765.97,74924.00,0.93,86400.0,0
"2021-06-16",212.70,-0.72,731.25,38406.53,0.67,86400.0,0
"2021-06-17",96.95,1.18,1103.45,13405.37,0.39,86400.0,0
"2021-06-18",292.28,0.16,982.25,59478.37,0.83,86400.0,0
"2021-06-19",196.69,-0.08,948.84,53062.67,0.78,86400.0,0
"2021-06-20",244.74,-0.91,823.71,89471.97,1.02,86400.0,0
"2021-06-21",239.02,-1.36,968.72,52110.70,0.78,86400.0,0
"2021-06-22",256.59,0.45,996.58,64035.05,0.86,86400.0,0
"2021-06-23",307.69,-0.30,879.83,79978.00,0.96,86400.0,0
"2021-06-24",324.92,0.29,1026.44,91176.26,1.03,86400.0,0
"2021-06-25",240.32,-1.46,1182.05,63383.04,0.86,86400.0,0
"2021-06-26",190.10,2.09,1101.65,33328.08,0.62,86400.0,0
"2021-06-27",264.60,0.81,1014.66,76199.90,0.94,86400.0,0
"2021-06-28",251.23,0.70,1198.23,59133.92,0.83,86400.0,0
"2021-06-29",230.66,-0.18,1024.24,42419.53,0.70,86400.0,0
"2021-06-30",253.02,-0.51,856.56,71584.21,0.91,86400.0,0
